Date Time UTC;Date Local Time;Batch Time, sec;Batch Time (since inoc.), sec;Phase;Phase Time, sec;Foam, -;AirFlow, l/min;TotalFlow, l/min;Gas2Flow, l/min;GasMix;Turbidity;Pump1, %;Pump1.Duration, -;Pump2, %;Pump2.Duration, -;Pump3, %;Pump3.Duration, -;Pump4, %;Pump4.Duration, -;Stirrer, 1/min;Temperature, °C;AnalogIO1, %;AnalogIO2, %;pH, -;pO2, %;OptekODsensor1.OD;OD600, -;Tank ID
11/1/2022 2:58:49 PM;11/1/2022 7:58:49 AM;;;Preparation;;0;0.54785652173913;0.548765217391304;-0.0001363636363636;21.0;-0.0478181818181818;0;0.0;0;9.0;11.111;0;0.0;0.0;785.871428571429;30.422;-26.2;-26.2;7.11433333333333;96.8178947368421;;;R1
11/1/2022 2:59:49 PM;11/1/2022 7:59:49 AM;60.0;;Preparation;60.0;0;0.998675;0.996929166666667;0.0001652173913043;21.0;-0.027;0;0.0;0;34.0;11.111;0;0.0;0.0;986.770833333333;30.315;-26.2;-26.2;7.12908333333333;97.95375;;;R1
11/1/2022 3:00:49 PM;11/1/2022 8:00:49 AM;120.0;;Preparation;120.0;0;0.995773913043478;1.00025652173913;9.56521739130435e-05;21.0;-0.0258695652173913;0;0.0;0;51.25;11.111;0;0.0;0.0;997.730434782609;30.1958333333333;-26.2;-26.2;7.1405;99.2353846153846;;;R1
11/1/2022 3:01:49 PM;11/1/2022 8:01:49 AM;180.0;;Preparation;180.0;0;0.9977625;0.9981;0.0001130434782608;21.0;-0.0167916666666667;0;0.0;0;71.6666666666667;11.111;0;0.0;0.0;999.665217391304;30.085;-26.2;-26.2;7.148;99.3733333333333;0.0135555555555556;;R1
11/1/2022 3:02:49 PM;11/1/2022 8:02:49 AM;240.0;;Preparation;240.0;0;0.9999;0.998260869565217;-0.0002608695652173;21.0;-0.0205;0;0.0;0;71.6666666666667;11.111;0;0.0;0.0;1000.1380952381;29.9916666666667;-26.2;-26.2;7.1495;99.4422222222222;0.118611111111111;;R1
11/1/2022 3:03:49 PM;11/1/2022 8:03:49 AM;300.0;;Preparation;300.0;0;0.998282608695652;1.00324583333333;0.0001478260869565;21.0;0.0030416666666666;0;0.0;0;83.0;11.111;0;0.0;0.0;1000.05833333333;29.9285714285714;-26.2;-26.2;7.15083333333333;99.4246153846154;0.225925925925926;;R1
11/1/2022 3:04:49 PM;11/1/2022 8:04:49 AM;360.0;;Preparation;360.0;0;1.00138260869565;1.00083043478261;0.000240909090909;21.0;0.0088260869565217;0;0.0;0;88.0;11.111;0;0.0;0.0;999.85;29.891;-26.2;-26.2;7.14983333333333;99.4992857142857;0.112511111111111;;R1
11/1/2022 3:05:49 PM;11/1/2022 8:05:49 AM;420.0;;Preparation;420.0;0;0.997208333333333;1.002625;0.000491304347826;21.0;0.002625;0;0.0;0;98.0;11.111;0;0.0;0.0;999.580952380952;29.872;-26.2;-26.2;7.1488;99.5276923076923;0.149111111111111;;R1
11/1/2022 3:06:49 PM;11/1/2022 8:06:49 AM;480.0;;Preparation;480.0;0;1.00075909090909;1.00041304347826;0.000590909090909;21.0;0.0043478260869565;0;0.0;0;101.5;11.111;0;0.0;0.0;1000.04347826087;29.866;-26.2;-26.2;7.14914285714286;99.4973333333333;0.0271111111111111;;R1
11/1/2022 3:07:49 PM;11/1/2022 8:07:49 AM;540.0;;Preparation;540.0;0;1.00029583333333;1.0012;8.33333333333333e-05;21.0;0.0108333333333333;0;0.0;0;114.333333333333;11.111;0;0.0;0.0;1000.2347826087;29.885;-26.2;-26.2;7.1485;99.5233333333333;0.122;;R1
11/1/2022 3:08:49 PM;11/1/2022 8:08:49 AM;600.0;;Preparation;600.0;0;1.00118333333333;1.00001666666667;0.0006347826086956;21.0;0.0187826086956522;0;0.0;0;125.0;11.111;0;0.0;0.0;999.878260869565;29.892;-26.2;-26.2;7.1509;99.5618181818182;0.281277777777778;;R1
11/1/2022 3:09:49 PM;11/1/2022 8:09:49 AM;660.0;;Preparation;660.0;0;1.00034347826087;0.999173913043478;-1.42857142857143e-05;21.0;0.0320869565217391;0;0.0;0;130.0;11.111;0;0.0;0.0;1000.10909090909;29.9116666666667;-26.2;-26.2;7.149375;99.6164285714286;0.291444444444444;;R1
11/1/2022 3:10:49 PM;11/1/2022 8:10:49 AM;720.0;;Preparation;720.0;0;0.9998375;1.00012916666667;0.0006166666666666;21.0;0.033125;0;0.0;0;137.666666666667;11.111;0;0.0;0.0;1000.09583333333;29.9283333333333;-26.2;-26.2;7.14888888888889;99.5685714285714;0.149111111111111;;R1
11/1/2022 3:11:49 PM;11/1/2022 8:11:49 AM;780.0;;Preparation;780.0;0;0.99744347826087;1.00386956521739;0.000691304347826;21.0;0.0487826086956522;0;0.0;0;148.5;11.111;0;0.0;0.0;999.836363636364;29.9457142857143;-26.2;-26.2;7.14925;99.5583333333333;0.328351851851852;;R1
11/1/2022 3:12:49 PM;11/1/2022 8:12:49 AM;840.0;;Preparation;840.0;0;1.00277826086957;0.998834782608696;0.0004;21.0;0.044;0;0.0;0;157.0;11.111;0;0.0;0.0;999.669565217391;29.9566666666667;-26.2;-26.2;7.1495;99.6023529411765;0.244;;R1
11/1/2022 3:13:49 PM;11/1/2022 8:13:49 AM;900.0;;Preparation;900.0;0;1.000475;0.999454166666667;0.0003375;21.0;0.0459166666666667;0;0.0;0;162.0;11.111;0;0.0;0.0;1000.03636363636;29.9655555555556;-26.2;-26.2;7.1505;99.5777777777778;0.30823544973545;;R1
11/1/2022 3:14:49 PM;11/1/2022 8:14:49 AM;960.0;;Preparation;960.0;0;1.00090869565217;1.00147391304348;0.0002043478260869;21.0;0.0500434782608696;0;0.0;0;170.25;11.111;0;0.0;0.0;1000.16363636364;29.965;-26.2;-26.2;7.15;99.5725;0.233833333333333;;R1
11/1/2022 3:15:49 PM;11/1/2022 8:15:49 AM;1020.0;;Preparation;1020.0;0;0.999370833333333;0.999645833333333;0.0003708333333333;21.0;0.056695652173913;0;0.0;0;183.0;11.111;0;0.0;0.0;1000.1875;29.975;-26.2;-26.2;7.152;99.5781818181818;0.286338624338624;;R1
11/1/2022 3:16:49 PM;11/1/2022 8:16:49 AM;1080.0;;Preparation;1080.0;0;1.000875;0.9982125;-0.000175;21.0;0.0713478260869565;0;0.0;0;185.0;11.111;0;0.0;0.0;1000.15909090909;29.9755555555556;-26.2;-26.2;7.14975;99.575;0.500425925925926;;R1
11/1/2022 3:17:49 PM;11/1/2022 8:17:49 AM;1140.0;;Preparation;1140.0;0;1.00152608695652;0.999221739130435;5.21739130434783e-05;21.0;0.0673478260869565;0;0.0;0;193.0;11.111;0;0.0;0.0;1000.55;29.975;-26.2;-26.2;7.1504;99.6188888888889;0.435838624338624;;R1
11/1/2022 3:18:49 PM;11/1/2022 8:18:49 AM;1200.0;;Preparation;1200.0;0;1.000625;0.999583333333333;0.0001416666666666;21.0;0.0715416666666667;0;0.0;0;193.0;11.111;0;0.0;0.0;1000.09565217391;29.9745454545455;-26.2;-26.2;7.15083333333333;99.64;0.505433862433862;;R1
11/1/2022 3:19:49 PM;11/1/2022 8:19:49 AM;1260.0;;Preparation;1260.0;0;0.997641666666667;0.999229166666667;0.0005739130434782;21.0;0.06675;0;0.0;0;198.666666666667;11.111;0;0.0;0.0;1000.0375;29.9757142857143;-26.2;-26.2;7.14914285714286;99.6633333333333;0.505224867724868;;R1
11/1/2022 3:20:49 PM;11/1/2022 8:20:49 AM;1320.0;;Preparation;1320.0;0;1.12317083333333;1.12084583333333;0.0002041666666666;21.0;0.0895416666666667;0;0.0;0;3.33333333333333;11.111;0;0.0;0.0;999.930434782609;30.01;-26.2;-26.2;7.1312380952381;99.5877777777778;0.745789682539682;;R1
11/1/2022 3:21:49 PM;11/1/2022 8:21:49 AM;1380.0;56.0;Outgrowth;56.0;0;-0.0033652173913043;-0.0033869565217391;0.0006;21.0;0.107904761904762;0;0.0;0;27.3333333333333;11.111;0;0.0;0.0;1000.09545454545;30.1515;-26.2;-26.2;7.06117391304348;97.4569565217391;0.779619047619048;;R1
11/1/2022 3:22:49 PM;11/1/2022 8:22:49 AM;1440.0;116.0;Outgrowth;116.0;0;0.421181818181818;0.382941666666667;0.0002458333333333;21.0;0.130416666666667;0;0.0;0;69.1666666666667;11.111;0;0.0;0.0;1000.04347826087;30.2525;-26.2;-26.2;7.03236363636364;89.5004166666667;0.99360999721526;;R1
11/1/2022 3:23:49 PM;11/1/2022 8:23:49 AM;1500.0;176.0;Outgrowth;176.0;0;1.00940833333333;1.01082916666667;-0.0002652173913043;21.0;0.176391304347826;0;0.0;0;122.666666666667;11.111;0;0.0;0.0;1000.34090909091;30.195;-26.2;-26.2;7.05316666666667;90.4954166666667;1.44815350877193;;R1
11/1/2022 3:24:49 PM;11/1/2022 8:24:49 AM;1560.0;236.0;Outgrowth;236.0;0;0.99985652173913;0.999973913043478;0.0004545454545454;21.0;0.16304347826087;0;0.0;0;165.0;11.111;0;0.0;0.0;1000.29;30.12;-26.2;-26.2;7.0736;94.2327272727273;1.18341353383459;;R1
11/1/2022 3:25:49 PM;11/1/2022 8:25:49 AM;1620.0;296.0;Outgrowth;296.0;0;0.999341666666667;1.00119166666667;0.0005333333333333;21.0;0.178166666666667;0;0.0;0;204.0;11.111;0;0.0;0.0;1000.1;30.0583333333333;-26.2;-26.2;7.0895;94.526;1.2574530075188;;R1
11/1/2022 3:26:49 PM;11/1/2022 8:26:49 AM;1680.0;356.0;Outgrowth;356.0;0;0.998729166666667;0.997741666666667;0.0005;21.0;0.193958333333333;0;0.0;0;235.333333333333;11.111;0;0.0;0.0;1000.10833333333;30.0016666666667;-26.2;-26.2;7.1045;94.4736363636364;1.4536992481203;;R1
11/1/2022 3:27:49 PM;11/1/2022 8:27:49 AM;1740.0;416.0;Outgrowth;416.0;0;1.00276956521739;0.99915652173913;0.0006272727272727;21.0;0.201173913043478;0;0.0;0;264.0;11.111;0;0.0;0.0;999.827272727273;29.9728571428571;-26.2;-26.2;7.11790909090909;94.4742857142857;1.65963157894737;;R1
11/1/2022 3:28:49 PM;11/1/2022 8:28:49 AM;1800.0;476.0;Outgrowth;476.0;0;0.998491666666667;0.999604166666667;0.000395652173913;21.0;0.198304347826087;0;0.0;0;290.666666666667;11.111;0;0.0;0.0;999.904166666667;29.95;-26.2;-26.2;7.12957142857143;94.516;1.60935087719298;;R1
11/1/2022 3:29:49 PM;11/1/2022 8:29:49 AM;1860.0;536.0;Outgrowth;536.0;0;1.00078260869565;0.9986625;0.0005875;21.0;0.214458333333333;0;0.0;0;309.333333333333;11.111;0;0.0;0.0;1000.17272727273;29.9445454545455;-26.2;-26.2;7.13818181818182;94.5572727272727;1.57166165413534;;R1
11/1/2022 3:30:49 PM;11/1/2022 8:30:49 AM;1920.0;596.0;Outgrowth;596.0;0;0.999056521739131;1.00037826086957;0.0003043478260869;21.0;0.20995652173913;0;0.0;0;329.666666666667;11.111;0;0.0;0.0;1000.48571428571;29.9457142857143;-26.2;-26.2;7.1465;94.5569230769231;1.43664035087719;;R1
11/1/2022 3:31:49 PM;11/1/2022 8:31:49 AM;1980.0;656.0;Outgrowth;656.0;0;0.998708333333333;1.00052083333333;2.60869565217391e-05;21.0;0.208208333333333;0;0.0;0;346.333333333333;11.111;0;0.0;0.0;999.95652173913;29.945;-26.2;-26.2;7.1466;94.4535714285714;1.66084210526316;;R1
11/1/2022 3:32:49 PM;11/1/2022 8:32:49 AM;2040.0;716.0;Outgrowth;716.0;0;1.00002083333333;0.9996375;0.0007043478260869;21.0;0.207583333333333;0;0.0;0;361.333333333333;11.111;0;0.0;0.0;999.904166666667;29.9557142857143;-26.2;-26.2;7.14557142857143;94.4133333333333;1.61453070175439;;R1
11/1/2022 3:33:49 PM;11/1/2022 8:33:49 AM;2100.0;776.0;Outgrowth;776.0;0;1.00013913043478;0.999639130434783;0.0001130434782608;21.0;0.207565217391304;0;0.0;0;380.0;11.111;0;0.0;0.0;999.947619047619;29.9654545454545;-26.2;-26.2;7.1445;94.3338461538462;1.44224122807018;;R1
11/1/2022 3:34:49 PM;11/1/2022 8:34:49 AM;2160.0;836.0;Outgrowth;836.0;0;1.00127916666667;0.9976125;0.000625;21.0;0.216833333333333;0;0.0;0;398.25;11.111;0;0.0;0.0;999.979166666667;29.9718181818182;-26.2;-26.2;7.1426;94.2971428571429;1.62024561403509;;R1
11/1/2022 3:35:49 PM;11/1/2022 8:35:49 AM;2220.0;896.0;Outgrowth;896.0;0;0.999069565217391;1.00074782608696;0.0001363636363636;21.0;0.207590909090909;0;0.0;0;414.0;11.111;0;0.0;0.0;999.672727272727;29.975;-26.2;-26.2;7.14233333333333;94.2775;1.64282456140351;;R1
11/1/2022 3:36:49 PM;11/1/2022 8:36:49 AM;2280.0;956.0;Outgrowth;956.0;0;0.999429166666667;1.00138260869565;0.000225;21.0;0.214208333333333;0;0.0;0;434.666666666667;11.111;0;0.0;0.0;999.629166666667;29.98;-26.2;-26.2;7.14133333333333;94.2177777777778;1.55310526315789;;R1
11/1/2022 3:37:49 PM;11/1/2022 8:37:49 AM;2340.0;1016.0;Outgrowth;1016.0;0;1.00064583333333;0.998533333333333;-0.0002791666666666;21.0;0.204173913043478;0;0.0;0;453.333333333333;11.111;0;0.0;0.0;1000.28636363636;29.9854545454545;-26.2;-26.2;7.1395;94.2044444444444;1.4835701754386;;R1
11/1/2022 3:38:49 PM;11/1/2022 8:38:49 AM;2400.0;1076.0;Outgrowth;1076.0;0;0.998930434782609;1.0006652173913;0.0003130434782608;21.0;0.222434782608696;0;0.0;0;470.0;11.111;0;0.0;0.0;1000.21363636364;29.9966666666667;-26.2;-26.2;7.143;94.1171428571429;1.73448684210526;;R1
11/1/2022 3:39:49 PM;11/1/2022 8:39:49 AM;2460.0;1136.0;Outgrowth;1136.0;0;0.999295833333333;1.0002875;0.0003166666666666;21.0;0.217375;0;0.0;0;489.666666666667;11.111;0;0.0;0.0;1000.05217391304;29.995;-26.2;-26.2;7.14808333333333;94.0716666666667;1.69594736842105;;R1
11/1/2022 3:40:49 PM;11/1/2022 8:40:49 AM;2520.0;1196.0;Outgrowth;1196.0;0;0.998920833333333;1.00147083333333;0.0001166666666666;21.0;0.213869565217391;0;0.0;0;489.666666666667;11.111;0;0.0;0.0;1000.06086956522;30.0;-26.2;-26.2;7.15033333333333;93.9823076923077;1.57590664160401;;R1
11/1/2022 3:41:49 PM;11/1/2022 8:41:49 AM;2580.0;1256.0;Outgrowth;1256.0;0;0.999691304347826;1.00001363636364;0.000195652173913;21.0;0.218772727272727;0;0.0;0;502.0;11.111;0;0.0;0.0;1000.2;29.9942857142857;-26.2;-26.2;7.15;93.905;1.59904210526316;;R1
11/1/2022 3:42:49 PM;11/1/2022 8:42:49 AM;2640.0;1316.0;Outgrowth;1316.0;0;0.9984875;1.00178260869565;-5.65217391304348e-05;21.0;0.212791666666667;0;0.0;0;502.0;11.111;0;0.0;0.0;999.986956521739;29.995;-26.2;-26.2;7.1515;93.8516666666667;1.59595175438596;;R1
11/1/2022 3:43:49 PM;11/1/2022 8:43:49 AM;2700.0;1376.0;Outgrowth;1376.0;0;0.998408333333333;1.00282916666667;0.0005125;21.0;0.212521739130435;0;0.0;0;511.0;11.111;0;0.0;0.0;1000.17391304348;29.995;-26.2;-26.2;7.1515;93.8618181818182;1.76373684210526;;R1
11/1/2022 3:44:49 PM;11/1/2022 8:44:49 AM;2760.0;1436.0;Outgrowth;1436.0;0;0.9984;1.0034;0.0005095238095238;21.0;0.212782608695652;0;0.0;0;511.0;11.111;0;0.0;0.0;999.626086956522;29.99;-26.2;-26.2;7.151;93.8242857142857;1.74073684210526;;R1
11/1/2022 3:45:49 PM;11/1/2022 8:45:49 AM;2820.0;1496.0;Outgrowth;1496.0;0;1.001125;1.002025;0.0001043478260869;21.0;0.215041666666667;0;0.0;0;511.0;11.111;0;0.0;0.0;999.930434782609;29.985;-26.2;-26.2;7.1505;93.748;1.52768421052632;;R1
11/1/2022 3:46:49 PM;11/1/2022 8:46:49 AM;2880.0;1556.0;Outgrowth;1556.0;0;1.0020125;1.00242083333333;0.0005304347826086;21.0;0.233818181818182;0;0.0;0;520.25;11.111;0;0.0;0.0;1000.07391304348;29.985;-26.2;-26.2;7.1505;93.6928571428572;1.82426315789474;;R1
11/1/2022 3:47:49 PM;11/1/2022 8:47:49 AM;2940.0;1616.0;Outgrowth;1616.0;0;1.00012608695652;0.997239130434783;-0.0001142857142857;21.0;0.233173913043478;0;0.0;0;520.25;11.111;0;0.0;0.0;1000.41304347826;29.985;-26.2;-26.2;7.15333333333333;93.6491666666667;1.72863157894737;;R1
11/1/2022 3:48:49 PM;11/1/2022 8:48:49 AM;3000.0;1676.0;Outgrowth;1676.0;0;1.00209166666667;1.00186666666667;-0.0003916666666666;21.0;0.232583333333333;0;0.0;0;526.0;11.111;0;0.0;0.0;999.726086956522;29.99;-26.2;-26.2;7.15271428571429;93.6742857142857;1.71047368421053;;R1
11/1/2022 3:49:49 PM;11/1/2022 8:49:49 AM;3060.0;1736.0;Outgrowth;1736.0;0;1.0009375;1.00055833333333;-3.33333333333333e-05;21.0;0.235458333333333;0;0.0;0;526.0;11.111;0;0.0;0.0;999.916666666667;29.995;-26.2;-26.2;7.151;93.5692307692308;1.83152631578947;;R1
11/1/2022 3:50:49 PM;11/1/2022 8:50:49 AM;3120.0;1796.0;Outgrowth;1796.0;0;1.00058260869565;0.997930434782609;0.0001739130434782;21.0;0.233086956521739;0;0.0;0;526.0;11.111;0;0.0;0.0;999.99;29.9957142857143;-26.2;-26.2;7.1508;93.5153333333333;1.68868421052632;;R1
11/1/2022 3:51:49 PM;11/1/2022 8:51:49 AM;3180.0;1856.0;Outgrowth;1856.0;0;0.998866666666667;0.997995833333333;1.36363636363636e-05;21.0;0.228;0;0.0;0;529.0;11.111;0;0.0;0.0;1000.0875;29.995;-26.2;-26.2;7.14966666666667;93.47;1.63663157894737;;R1
11/1/2022 3:52:49 PM;11/1/2022 8:52:49 AM;3240.0;1916.0;Outgrowth;1916.0;0;1.00337083333333;1.00535416666667;0.0002208333333333;21.0;0.236041666666667;0;0.0;0;538.0;11.111;0;0.0;0.0;1000.13181818182;30.005;-26.2;-26.2;7.1505;93.4633333333333;1.75647368421053;;R1
11/1/2022 3:53:49 PM;11/1/2022 8:53:49 AM;3300.0;1976.0;Outgrowth;1976.0;0;0.99744347826087;0.999013043478261;0.0004478260869565;21.0;0.24004347826087;0;0.0;0;542.0;11.111;0;0.0;0.0;999.669565217391;30.005;-26.2;-26.2;7.15171428571429;93.4607142857143;1.86421052631579;;R1
11/1/2022 3:54:49 PM;11/1/2022 8:54:49 AM;3360.0;2036.0;Outgrowth;2036.0;0;1.0011375;1.0004375;0.0003708333333333;21.0;0.230041666666667;0;0.0;0;542.0;11.111;0;0.0;0.0;999.930434782609;30.005;-26.2;-26.2;7.1515;93.3242857142857;1.79642105263158;;R1
11/1/2022 3:55:49 PM;11/1/2022 8:55:49 AM;3420.0;2096.0;Outgrowth;2096.0;0;1.00099166666667;1.00252916666667;0.0005416666666666;21.0;0.236826086956522;0;0.0;0;542.0;11.111;0;0.0;0.0;1000.23333333333;30.005;-26.2;-26.2;7.151;93.2466666666667;1.75889473684211;;R1
11/1/2022 3:56:49 PM;11/1/2022 8:56:49 AM;3480.0;2156.0;Outgrowth;2156.0;0;1.00431304347826;1.00184090909091;0.0004217391304347;21.0;0.245913043478261;0;0.0;0;544.5;11.111;0;0.0;0.0;1000.0652173913;30.0053846153846;-26.2;-26.2;7.1505;93.206;1.91602105263158;;R1
11/1/2022 3:57:49 PM;11/1/2022 8:57:49 AM;3540.0;2216.0;Outgrowth;2216.0;0;1.00076666666667;1.002175;-0.0003;21.0;0.231083333333333;0;0.0;0;552.0;11.111;0;0.0;0.0;1000.38260869565;30.005;-26.2;-26.2;7.15083333333333;93.1875;1.80247368421053;;R1
11/1/2022 3:58:49 PM;11/1/2022 8:58:49 AM;3600.0;2276.0;Outgrowth;2276.0;0;0.998554166666667;1.00033333333333;0.00015;21.0;0.253083333333333;0;0.0;0;552.0;11.111;0;0.0;0.0;1000.25416666667;30.005;-26.2;-26.2;7.15055555555556;93.1963636363636;1.88963157894737;;R1
11/1/2022 3:59:49 PM;11/1/2022 8:59:49 AM;3660.0;2336.0;Outgrowth;2336.0;0;1.00146956521739;1.00095652173913;0.0001739130434782;21.0;0.242090909090909;0;0.0;0;552.0;11.111;0;0.0;0.0;999.860869565217;30.005;-26.2;-26.2;7.1504;93.1854545454545;1.69715789473684;;R1
11/1/2022 4:00:49 PM;11/1/2022 9:00:49 AM;3720.0;2396.0;Outgrowth;2396.0;0;0.9970875;0.9978875;0.0003958333333333;21.0;0.245416666666667;0;0.0;0;558.0;11.111;0;0.0;0.0;1000.04782608696;30.005;-26.2;-26.2;7.151;93.1045454545455;1.86057894736842;;R1
11/1/2022 4:01:49 PM;11/1/2022 9:01:49 AM;3780.0;2456.0;Outgrowth;2456.0;0;0.99925;0.9998;8.33333333333333e-05;21.0;0.247958333333333;0;0.0;0;558.0;11.111;0;0.0;0.0;1000.07826086957;30.01;-26.2;-26.2;7.1515;93.0076923076923;1.76978947368421;;R1
11/1/2022 4:02:49 PM;11/1/2022 9:02:49 AM;3840.0;2516.0;Outgrowth;2516.0;0;0.997686956521739;0.999004347826087;0.0001652173913043;21.0;0.261826086956522;0;0.0;0;558.0;11.111;0;0.0;0.0;999.945454545454;30.01;-26.2;-26.2;7.15125;92.9466666666667;1.95742105263158;;R1
11/1/2022 4:03:49 PM;11/1/2022 9:03:49 AM;3900.0;2576.0;Outgrowth;2576.0;0;1.00000434782609;1.00364583333333;-0.0001363636363636;21.0;0.257208333333333;0;0.0;0;558.0;11.111;0;0.0;0.0;999.842857142857;30.005;-26.2;-26.2;7.1505;92.9388888888889;1.94168421052632;;R1
11/1/2022 4:04:49 PM;11/1/2022 9:04:49 AM;3960.0;2636.0;Outgrowth;2636.0;0;0.9987875;1.00052083333333;0.0002521739130434;21.0;0.25725;0;0.0;0;564.6;11.111;0;0.0;0.0;999.871428571429;30.005;-26.2;-26.2;7.151125;92.8911111111111;1.92836842105263;;R1
11/1/2022 4:05:49 PM;11/1/2022 9:05:49 AM;4020.0;2696.0;Outgrowth;2696.0;0;0.999621739130435;1.00071304347826;0.0006545454545454;21.0;0.246318181818182;0;0.0;0;564.6;11.111;0;0.0;0.0;999.93;30.005;-26.2;-26.2;7.1525;92.814;1.93442105263158;;R1
11/1/2022 4:06:49 PM;11/1/2022 9:06:49 AM;4080.0;2756.0;Outgrowth;2756.0;0;0.999091666666667;0.999883333333333;-9.16666666666667e-05;21.0;0.2755;0;0.0;0;573.0;11.111;0;0.0;0.0;999.931818181818;30.01;-26.2;-26.2;7.15244444444444;92.7525;2.12568421052632;;R1
11/1/2022 4:07:49 PM;11/1/2022 9:07:49 AM;4140.0;2816.0;Outgrowth;2816.0;0;1.00058695652174;0.999926086956522;0.0007;21.0;0.264391304347826;0;0.0;0;573.0;11.111;0;0.0;0.0;1000.1652173913;30.005;-26.2;-26.2;7.152;92.765;2.00584210526316;;R1
11/1/2022 4:08:49 PM;11/1/2022 9:08:49 AM;4200.0;2876.0;Outgrowth;2876.0;0;0.9990875;0.999154166666667;-0.000190909090909;21.0;0.255304347826087;0;0.0;0;573.0;11.111;0;0.0;0.0;999.922727272727;30.005;-26.2;-26.2;7.1514;92.6981818181818;1.89568421052632;;R1
11/1/2022 4:09:49 PM;11/1/2022 9:09:49 AM;4260.0;2936.0;Outgrowth;2936.0;0;1.00014347826087;1.0011625;-2.08333333333333e-05;21.0;0.276708333333333;0;0.0;0;573.0;11.111;0;0.0;0.0;999.739130434783;30.005;-26.2;-26.2;7.1505;92.57875;2.14868421052632;;R1
11/1/2022 4:10:49 PM;11/1/2022 9:10:49 AM;4320.0;2996.0;Outgrowth;2996.0;0;0.998269565217391;1.00460434782609;0.0003285714285714;21.0;0.270863636363636;0;0.0;0;575.5;11.111;0;0.0;0.0;999.763636363636;30.005;-26.2;-26.2;7.14985714285714;92.547;2.10631578947368;;R1
11/1/2022 4:11:49 PM;11/1/2022 9:11:49 AM;4380.0;3056.0;Outgrowth;3056.0;0;0.999008333333333;1.00347916666667;0.000691304347826;21.0;0.278173913043478;0;0.0;0;584.0;11.111;0;0.0;0.0;1000.31304347826;30.005;-26.2;-26.2;7.15133333333333;92.502;2.14747368421053;;R1
11/1/2022 4:12:49 PM;11/1/2022 9:12:49 AM;4440.0;3116.0;Outgrowth;3116.0;0;1.00067916666667;0.998695833333333;0.0003583333333333;21.0;0.278291666666667;0;0.0;0;584.0;11.111;0;0.0;0.0;999.858333333333;30.005;-26.2;-26.2;7.1515;92.5169230769231;2.11357894736842;;R1
11/1/2022 4:13:49 PM;11/1/2022 9:13:49 AM;4500.0;3176.0;Outgrowth;3176.0;0;1.00177826086957;1.00341739130435;1.36363636363636e-05;21.0;0.272565217391304;0;0.0;0;584.0;11.111;0;0.0;0.0;999.895652173913;30.005;-26.2;-26.2;7.151;92.526;2.10631578947368;;R1
11/1/2022 4:14:49 PM;11/1/2022 9:14:49 AM;4560.0;3236.0;Outgrowth;3236.0;0;0.999783333333333;0.9992125;0.0003739130434782;21.0;0.27075;0;0.0;0;584.0;11.111;0;0.0;0.0;999.881818181818;30.005;-26.2;-26.2;7.1504;92.417;2.08089473684211;;R1
11/1/2022 4:15:49 PM;11/1/2022 9:15:49 AM;4620.0;3296.0;Outgrowth;3296.0;0;0.999541666666667;0.999608333333333;0.0006043478260869;21.0;0.275875;0;0.0;0;590.0;11.111;0;0.0;0.0;999.895833333333;30.005;-26.2;-26.2;7.152;92.46;2.0808947368421;;R1
11/1/2022 4:16:49 PM;11/1/2022 9:16:49 AM;4680.0;3356.0;Outgrowth;3356.0;0;0.999870833333333;1.0036375;0.0005782608695652;21.0;0.279291666666667;0;0.0;0;590.0;11.111;0;0.0;0.0;1000.17826086957;30.005;-26.2;-26.2;7.1515;92.4942857142857;2.11357894736842;;R1
11/1/2022 4:17:49 PM;11/1/2022 9:17:49 AM;4740.0;3416.0;Outgrowth;3416.0;0;0.999291304347826;0.999552173913043;0.0001086956521739;21.0;0.282608695652174;0;0.0;0;594.0;11.111;0;0.0;0.0;1000.09090909091;30.0033333333333;-26.2;-26.2;7.1515;92.3430769230769;2.15231578947368;;R1
11/1/2022 4:18:49 PM;11/1/2022 9:18:49 AM;4800.0;3476.0;Outgrowth;3476.0;0;1.00005833333333;1.00038333333333;0.0007625;21.0;0.274636363636364;0;0.0;0;594.0;11.111;0;0.0;0.0;1000.03636363636;30.0;-26.2;-26.2;7.1515;92.2315384615385;2.03489473684211;;R1
11/1/2022 4:19:49 PM;11/1/2022 9:19:49 AM;4860.0;3536.0;Outgrowth;3536.0;0;1.00123333333333;1.0016375;0.0002086956521739;21.0;0.288913043478261;0;0.0;0;594.0;11.111;0;0.0;0.0;999.866666666667;29.995;-26.2;-26.2;7.15133333333333;92.1818181818182;2.28426315789474;;R1
11/1/2022 4:20:49 PM;11/1/2022 9:20:49 AM;4920.0;3596.0;Outgrowth;3596.0;0;0.998226086956522;1.00341304347826;0.0002260869565217;21.0;0.292913043478261;0;0.0;0;594.0;11.111;0;0.0;0.0;1000.02173913043;30.0;-26.2;-26.2;7.15033333333333;92.0857142857143;2.28668421052632;;R1
11/1/2022 4:21:49 PM;11/1/2022 9:21:49 AM;4980.0;3656.0;Outgrowth;3656.0;0;1.00130416666667;0.999979166666667;0.0003130434782608;21.0;0.290782608695652;0;0.0;0;596.333333333333;11.111;0;0.0;0.0;999.758333333333;30.0;-26.2;-26.2;7.1495;92.1483333333333;2.17410526315789;;R1
